t_start,t_end,pos_x,pos_y
598039,598395,1144.5999755859375,1031.0
598435,598774,1153.0999755859375,991.5
598802,599018,1176.0999755859375,961.2000122070312
599044,599314,1200.9000244140625,971.5
599349,599623,1228.0,974.5999755859375
599657,599900,1259.5,947.4000244140625
599925,601463,1290.699951171875,950.7000122070312
601696,602198,1229.699951171875,965.0
602224,602798,1194.300048828125,965.0999755859375
602821,603876,1210.0,976.0999755859375
603893,603941,1209.5999755859375,991.4000244140625
603986,604305,1266.9000244140625,968.5
604333,604580,1271.300048828125,931.9000244140625
604634,604844,1195.0,894.5
604881,606080,1230.0999755859375,874.5999755859375
606108,606132,1226.5999755859375,935.2999877929688
606141,606412,1227.300048828125,953.7000122070312
606690,608680,1211.5999755859375,971.5
608727,609126,1278.5999755859375,967.7999877929688
609182,609488,1201.199951171875,1001.0999755859375
609525,609814,1166.800048828125,1003.2999877929688
609827,611170,1159.0,1002.7999877929688
612391,612584,1237.0,935.0999755859375
612609,612927,1227.300048828125,962.9000244140625
612947,613483,1199.5999755859375,959.0
613515,613785,1255.699951171875,950.9000244140625
613815,614088,1280.5999755859375,976.7999877929688
614141,614392,1208.4000244140625,1038.0999755859375
614435,614765,1152.199951171875,1030.0
614811,614952,1133.0,968.5
614990,615549,1137.5999755859375,934.9000244140625
615588,615840,1190.9000244140625,903.4000244140625
615877,616043,1237.5999755859375,889.5
616063,617422,1248.300048828125,883.2999877929688
617437,617466,1229.199951171875,910.7000122070312
617685,618183,1219.0999755859375,959.2999877929688
618200,619930,1216.5,966.2999877929688
619990,620366,1260.199951171875,900.7999877929688
620400,620501,1266.0999755859375,918.7999877929688
620573,620604,1210.300048828125,988.2000122070312
620643,621092,1208.300048828125,1022.7000122070312
621114,621388,1232.199951171875,1037.0999755859375
621425,621796,1273.0,1026.0
621819,622017,1266.9000244140625,1049.0999755859375
622083,622442,1137.699951171875,1006.4000244140625
622480,622851,1136.0999755859375,972.2999877929688
622879,623198,1172.0,933.7000122070312
623236,623481,1209.199951171875,901.0
623516,623624,1232.5,893.0
623665,624865,1192.800048828125,872.0
625089,625898,1217.300048828125,959.7000122070312
625905,627246,1205.0,969.7999877929688
627274,627539,1183.5999755859375,985.9000244140625
627569,627860,1131.5,984.4000244140625
627908,628062,1188.0999755859375,1032.199951171875
628088,628288,1217.4000244140625,1053.9000244140625
628308,629456,1232.5,1042.199951171875
629913,631982,1202.4000244140625,972.5
632006,632060,1202.800048828125,1010.0
632102,632351,1179.4000244140625,1041.4000244140625
632370,633073,1178.199951171875,1046.0
633299,635448,1218.0999755859375,957.2999877929688
635477,635566,1195.800048828125,972.0999755859375
635609,636599,1144.800048828125,931.4000244140625
636606,636648,1156.5999755859375,930.0
636802,636830,1204.0999755859375,922.0999755859375
636836,636970,1201.800048828125,960.7999877929688
637659,637785,1220.800048828125,958.2000122070312
637798,639069,1195.699951171875,965.0999755859375
639102,639575,1145.4000244140625,943.0
639599,639839,1119.0,945.7999877929688
639898,640210,1261.9000244140625,919.9000244140625
640254,640546,1280.699951171875,973.4000244140625
640596,640883,1234.5999755859375,1023.4000244140625
640911,641117,1193.800048828125,1031.0999755859375
641143,641296,1171.0,1018.2000122070312
641336,641491,1205.0,1047.800048828125
641540,641708,1151.199951171875,1004.7999877929688
641737,643032,1157.199951171875,1011.9000244140625
643048,643137,1195.699951171875,952.2999877929688
643565,644381,1209.5999755859375,968.4000244140625
644395,645209,1197.4000244140625,965.7000122070312
645238,645468,1259.4000244140625,962.5999755859375
645520,645687,1243.699951171875,1005.9000244140625
645718,646159,1215.0,1033.800048828125
646206,646370,1156.0999755859375,1020.2000122070312
646415,646600,1133.4000244140625,978.7000122070312
646653,646860,1181.199951171875,931.5
646886,647052,1211.5999755859375,923.7999877929688
647073,648369,1217.800048828125,935.2999877929688
649067,650869,1206.9000244140625,976.5999755859375
650902,651932,1193.199951171875,969.7000122070312
651953,653081,1228.9000244140625,980.2000122070312
653106,653793,1197.5999755859375,973.2000122070312
653814,654222,1208.699951171875,977.0
654244,654283,1212.199951171875,989.7999877929688
654328,655529,1271.0,970.9000244140625
656840,657054,1211.9000244140625,949.5999755859375
657078,657830,1198.5999755859375,963.7999877929688
657857,658023,1197.699951171875,998.4000244140625
658049,658291,1213.5,1039.5
658334,658496,1270.800048828125,1030.0
658526,659504,1268.5999755859375,1046.300048828125
660513,660659,1203.5,948.5999755859375
660682,661802,1201.9000244140625,961.2000122070312
661842,662096,1261.5999755859375,968.5
662130,663377,1289.0999755859375,982.0
663607,663977,1227.300048828125,969.0
664000,664400,1202.199951171875,954.0999755859375
664413,665522,1205.4000244140625,962.2999877929688
665548,665774,1230.800048828125,967.2000122070312
665805,666095,1171.9000244140625,965.5999755859375
666783,667101,1214.9000244140625,965.5
667116,667282,1197.300048828125,964.9000244140625
667308,667460,1227.699951171875,956.5999755859375
667482,667790,1186.5,964.2000122070312
667813,667998,1208.0999755859375,991.0999755859375
668026,668285,1204.9000244140625,1037.5
668321,668552,1229.5999755859375,1024.9000244140625
668577,668850,1261.199951171875,1025.699951171875
668886,669224,1294.199951171875,995.9000244140625
669243,670159,1287.4000244140625,986.5999755859375
670359,672642,1209.0999755859375,968.5
672684,672923,1256.0999755859375,985.0999755859375
672948,673151,1276.4000244140625,977.0
673200,673450,1280.199951171875,918.5
673491,673596,1239.5999755859375,901.4000244140625
673631,674925,1264.5999755859375,888.9000244140625
676028,676157,1198.800048828125,963.4000244140625
676179,676557,1205.699951171875,964.2000122070312
676576,677055,1185.800048828125,955.5
677079,677947,1161.800048828125,976.5
678884,679664,1207.199951171875,953.9000244140625
679675,680193,1190.9000244140625,964.5999755859375
680220,681030,1168.0999755859375,985.0999755859375
681059,681516,1206.800048828125,965.7000122070312
681530,683710,1210.5,969.7000122070312
683741,683840,1199.5999755859375,983.2000122070312
683877,684132,1221.199951171875,1020.5
684162,684358,1234.0999755859375,1020.2000122070312
684409,684809,1282.0,967.5
684862,685050,1220.300048828125,910.5999755859375
685084,686081,1243.699951171875,906.0999755859375
686578,688446,1201.300048828125,966.7000122070312
688486,688649,1161.4000244140625,958.5
688677,689897,1148.5999755859375,953.7000122070312
690321,692103,1203.300048828125,961.2000122070312
692129,692467,1201.4000244140625,991.5999755859375
692516,692972,1237.5,937.0999755859375
693004,693266,1253.800048828125,898.5
693295,694703,1203.0999755859375,882.7000122070312
695230,695739,1213.199951171875,964.9000244140625
695747,696882,1198.0999755859375,960.2000122070312
696912,697079,1161.9000244140625,977.2999877929688
697115,697434,1186.4000244140625,1022.9000244140625
697478,697828,1135.9000244140625,1001.7999877929688
697885,698074,1204.9000244140625,946.7000122070312
698123,698367,1226.0999755859375,886.0
698410,698709,1270.0999755859375,920.5
698726,699768,1267.300048828125,933.4000244140625
700522,700755,1225.0,973.0999755859375
700772,702193,1200.4000244140625,960.7000122070312
702233,702498,1162.699951171875,952.5
702527,702795,1195.800048828125,915.2999877929688
702831,703088,1210.5,885.0
703131,703282,1243.699951171875,912.0999755859375
703309,703699,1186.4000244140625,892.2000122070312
703712,704798,1183.0,888.5
705758,707152,1193.4000244140625,965.2999877929688
707185,707432,1234.5,960.9000244140625
707451,708370,1254.5,967.4000244140625
709564,709751,1223.0,961.4000244140625
709760,710801,1207.199951171875,961.5
710829,711014,1234.800048828125,951.2999877929688
711023,712007,1255.5999755859375,947.5
712744,714499,1200.5999755859375,955.0999755859375
714531,714826,1239.9000244140625,943.5999755859375
714846,716429,1275.800048828125,937.0999755859375
717515,717785,1239.0999755859375,947.5999755859375
717813,718882,1194.4000244140625,958.4000244140625
718927,719056,1161.0999755859375,982.7000122070312
719103,719419,1239.5,976.5999755859375
719477,719613,1209.5999755859375,1016.5
719636,720013,1205.5999755859375,1040.699951171875
720038,720185,1234.0999755859375,1031.5999755859375
720244,720483,1288.300048828125,956.7999877929688
720506,721564,1303.5,970.2000122070312
721620,721726,1211.5,966.4000244140625
723232,723327,1147.300048828125,972.0999755859375
723340,724176,1192.300048828125,977.2999877929688
724210,724768,1253.4000244140625,953.2999877929688
724799,725235,1233.5999755859375,908.7999877929688
725262,725544,1221.0999755859375,884.7000122070312
725591,725817,1163.0,894.4000244140625
725881,726187,1138.699951171875,979.5
726211,727168,1133.300048828125,966.5999755859375
728326,728558,1238.0,963.0999755859375
728567,729426,1196.5999755859375,961.2000122070312
729463,729734,1144.9000244140625,979.0999755859375
729785,730083,1284.4000244140625,962.5999755859375
730126,730478,1148.5999755859375,974.0
730507,732221,1149.199951171875,994.5
732448,732493,1217.199951171875,779.9000244140625
733164,733333,1230.199951171875,960.5999755859375
733354,735833,1209.9000244140625,965.7000122070312
735874,736106,1166.300048828125,968.0
736146,736347,1188.300048828125,1009.7000122070312
736393,736572,1125.0,966.2999877929688
736593,738120,1113.199951171875,971.2000122070312
739215,739417,1248.0999755859375,981.7000122070312
739424,739491,1222.5,974.0
739503,740597,1181.5999755859375,965.0999755859375
740629,740791,1128.300048828125,949.9000244140625
740817,742097,1102.199951171875,943.5999755859375
742411,743175,1218.0999755859375,968.2999877929688
743196,743703,1201.9000244140625,962.0999755859375
743721,743986,1217.5,969.4000244140625
744007,744453,1209.699951171875,968.9000244140625
744498,744612,1161.0,958.7999877929688
744662,744766,1187.300048828125,1006.0999755859375
744806,745078,1191.300048828125,1035.199951171875
745091,746225,1198.5,1049.5999755859375
746237,746290,1221.300048828125,1021.5
747035,747996,1207.9000244140625,962.9000244140625
748013,748862,1208.199951171875,973.7999877929688
748906,749084,1237.800048828125,944.2999877929688
749108,750525,1261.699951171875,937.7999877929688
751166,753229,1194.0,968.7999877929688
753245,753427,1231.199951171875,975.7000122070312
753450,753902,1237.300048828125,1040.9000244140625
753942,754236,1168.699951171875,959.2000122070312
754255,755184,1157.9000244140625,957.4000244140625
756475,756684,1228.800048828125,961.0999755859375
756700,757786,1192.4000244140625,965.9000244140625
757821,758120,1228.0999755859375,966.5999755859375
758169,758427,1147.5,955.0999755859375
758467,759611,1126.5999755859375,923.2000122070312
760647,761069,1228.5,987.7000122070312
761091,762091,1189.800048828125,958.4000244140625
762135,762436,1252.9000244140625,959.5999755859375
762470,762633,1276.9000244140625,944.4000244140625
762715,762972,1248.699951171875,1031.300048828125
763020,763289,1179.5999755859375,1024.800048828125
763310,764711,1180.0999755859375,1014.5
765604,767220,1211.699951171875,968.7999877929688
767247,768793,1255.4000244140625,984.2999877929688
769859,770082,1229.4000244140625,977.7000122070312
770123,771300,1178.4000244140625,967.4000244140625
771342,771621,1220.199951171875,976.0
771664,771846,1272.199951171875,969.0999755859375
771901,772137,1203.5999755859375,1017.0999755859375
772191,772517,1285.300048828125,930.2000122070312
772529,773356,1288.4000244140625,927.5999755859375
774264,774652,1229.9000244140625,962.7999877929688
774671,775355,1198.300048828125,960.4000244140625
775371,775565,1185.800048828125,959.2999877929688
775601,775815,1155.199951171875,988.2999877929688
775865,776126,1118.800048828125,928.4000244140625
776175,776399,1189.800048828125,897.2000122070312
776451,776625,1275.0999755859375,918.7999877929688
776681,777029,1225.5999755859375,983.0
777068,777233,1258.0,960.2000122070312
777316,777692,1234.199951171875,1048.5
777741,778033,1157.300048828125,1022.4000244140625
778087,778322,1261.5999755859375,973.7999877929688
778359,778694,1285.5999755859375,953.7999877929688
778721,779191,1269.300048828125,926.2999877929688
779218,779623,1244.5999755859375,903.0999755859375
779654,779944,1196.0999755859375,885.0
779976,780330,1140.9000244140625,914.9000244140625
780359,780702,1176.4000244140625,950.4000244140625
780720,781788,1187.9000244140625,942.0
782527,784312,1216.300048828125,970.0
784337,784416,1212.5999755859375,976.7999877929688
784463,784811,1215.800048828125,917.5
784822,785394,1210.800048828125,918.7999877929688
785415,785481,1219.9000244140625,962.0999755859375
785978,787721,1209.5,976.2000122070312
787748,787935,1236.800048828125,1014.4000244140625
787979,788238,1237.300048828125,1047.699951171875
788271,788433,1222.300048828125,1040.0999755859375
788492,788692,1275.5,961.5
788727,788921,1296.5,940.5999755859375
788939,789805,1306.800048828125,934.9000244140625
790497,791162,1214.5999755859375,968.0999755859375
791177,792272,1198.0,969.0999755859375
792316,792432,1152.9000244140625,951.5
792464,793312,1153.699951171875,932.0
794020,794511,1224.5,972.2000122070312
794532,795416,1193.0999755859375,964.0
795433,796055,1207.699951171875,970.5
796090,796315,1211.5,1017.0
796339,796579,1187.4000244140625,1047.9000244140625
796600,797682,1180.4000244140625,1050.300048828125
798073,798093,1208.199951171875,954.7999877929688
798102,798397,1205.0,972.7999877929688
798420,800257,1206.800048828125,968.5
800290,800588,1154.300048828125,979.2000122070312
800622,800869,1225.0,964.5
800883,802324,1241.699951171875,964.7999877929688
802330,802354,1231.5,958.5
802901,804768,1202.4000244140625,968.5999755859375
804794,804942,1220.5,996.5
804960,805291,1218.699951171875,1032.699951171875
805329,805682,1154.800048828125,980.2000122070312
805706,806039,1130.0999755859375,955.0999755859375
806075,806354,1216.0999755859375,925.4000244140625
806381,806570,1246.300048828125,924.0
806598,806902,1281.199951171875,941.0999755859375
806924,808293,1298.5999755859375,953.0999755859375
809093,810766,1204.300048828125,968.2999877929688
810789,810962,1209.5,958.2999877929688
810974,812150,1221.4000244140625,955.0
812807,814571,1200.699951171875,970.7000122070312
815454,815757,1226.4000244140625,953.7000122070312
815769,815867,1211.9000244140625,954.5
815877,816136,1180.9000244140625,943.4000244140625
816142,816701,1187.0,955.9000244140625
816728,816882,1198.800048828125,976.7000122070312
816914,817151,1202.300048828125,1021.7999877929688
817163,817489,1197.800048828125,1036.0999755859375
817541,817741,1222.699951171875,945.2999877929688
817760,817991,1234.300048828125,932.7000122070312
818016,818266,1253.199951171875,936.5
818322,818727,1149.699951171875,946.7999877929688
818760,818927,1097.800048828125,954.0
818959,819313,1155.800048828125,993.7999877929688
819376,819725,1212.9000244140625,900.5999755859375
819763,819989,1242.5999755859375,901.2999877929688
820030,820218,1279.4000244140625,902.0999755859375
820273,820466,1178.0,891.4000244140625
820538,820910,1161.0,993.7000122070312
820956,821158,1176.300048828125,1040.4000244140625
821187,821441,1218.0,1060.4000244140625
821467,821603,1246.5,1051.5999755859375
821644,821828,1284.9000244140625,1034.9000244140625
821859,823009,1269.5999755859375,1028.0999755859375
823484,823613,1228.699951171875,961.0999755859375
823626,823966,1204.4000244140625,968.5999755859375
823977,824562,1201.5999755859375,965.0999755859375
824580,825474,1194.5,972.4000244140625
825514,825685,1205.199951171875,1014.2999877929688
825708,826027,1215.300048828125,1046.300048828125
826065,826237,1253.800048828125,1017.0999755859375
826280,826506,1267.199951171875,986.5
826549,826776,1260.800048828125,937.7999877929688
826823,827106,1197.4000244140625,907.2000122070312
827119,828279,1188.0999755859375,911.7000122070312
828555,828728,1211.9000244140625,957.2000122070312
828756,829000,1198.5,976.0
829018,829869,1206.199951171875,965.5999755859375
829882,830409,1216.0,971.7999877929688
830427,830793,1207.0999755859375,972.0
830818,830952,1196.699951171875,1003.2999877929688
830995,831261,1244.9000244140625,995.4000244140625
831319,831460,1206.5999755859375,1041.699951171875
831497,831648,1205.199951171875,1060.0999755859375
831668,832732,1197.0,1064.4000244140625
833071,835121,1210.9000244140625,967.5
835149,835433,1212.4000244140625,1012.4000244140625
835481,835917,1277.300048828125,1010.0
835974,836181,1261.0999755859375,918.5
836230,836398,1203.699951171875,880.5
836428,837240,1191.5,870.4000244140625
837541,837724,1212.800048828125,942.4000244140625
837742,838224,1212.0,965.4000244140625
838238,839764,1212.0999755859375,963.0999755859375
839787,839967,1208.4000244140625,985.9000244140625
840015,840328,1145.0999755859375,935.2999877929688
840348,841326,1132.300048828125,939.9000244140625
841928,842155,1220.199951171875,964.5999755859375
842181,843404,1188.0999755859375,965.2000122070312
843411,843764,1198.0999755859375,966.9000244140625
843813,843945,1135.0,976.2000122070312
843978,844975,1115.5,993.0999755859375
845040,845162,1201.4000244140625,974.0999755859375
845173,847749,1213.4000244140625,965.7000122070312
847773,848926,1226.699951171875,978.5
848941,851332,1213.0,966.5
851376,851589,1145.0,945.2999877929688
851610,851917,1141.300048828125,966.7000122070312
851961,852213,1209.800048828125,953.0999755859375
852251,852428,1245.699951171875,925.7999877929688
852449,853510,1260.5999755859375,913.2999877929688
853845,854058,1202.0,957.7999877929688
855262,855668,1221.0999755859375,980.0999755859375
855680,856297,1190.5,956.7999877929688
856322,856618,1220.4000244140625,1030.5999755859375
856640,857551,1241.800048828125,1023.5
857574,857602,1223.5999755859375,972.2999877929688
857611,858207,1204.5,957.5
858470,860537,1192.5999755859375,963.0
860571,860991,1244.5,959.0999755859375
861014,861124,1260.199951171875,974.7000122070312
861154,861500,1245.699951171875,1037.4000244140625
861524,861741,1216.800048828125,1051.699951171875
861783,862314,1145.300048828125,997.5999755859375
862337,862612,1143.199951171875,942.7000122070312
862643,862854,1141.9000244140625,890.2999877929688
862878,863041,1165.0999755859375,887.5999755859375
863053,864327,1178.199951171875,890.7000122070312
865470,866828,1188.199951171875,959.9000244140625
866856,867411,1179.0,1027.0999755859375
867452,867587,1134.5,920.2000122070312
867593,867812,1148.4000244140625,929.0
867840,869469,1112.800048828125,934.9000244140625
870201,872160,1201.5999755859375,967.5
872206,873866,1184.0,1032.4000244140625
875303,875529,1249.199951171875,944.2999877929688
875553,875985,1199.4000244140625,955.0999755859375
876009,876996,1226.5999755859375,952.5
877017,877173,1202.9000244140625,956.4000244140625
877193,877452,1186.0999755859375,958.7999877929688
877459,877707,1197.199951171875,954.0
877811,878057,1210.9000244140625,956.7999877929688
878077,878442,1194.9000244140625,959.4000244140625
878456,879377,1204.4000244140625,960.0
879414,879615,1193.4000244140625,933.0999755859375
879632,880369,1190.300048828125,933.0
881508,881691,1186.800048828125,946.2999877929688
881725,882846,1198.5,960.5
882884,883230,1195.800048828125,1018.7999877929688
883285,883526,1263.699951171875,966.7999877929688
883563,883786,1293.5,966.0999755859375
883802,884941,1305.0999755859375,971.5999755859375
885734,885941,1196.0,953.9000244140625
885966,887381,1197.300048828125,964.9000244140625
887414,887558,1193.199951171875,988.2000122070312
887586,887809,1226.5,1027.800048828125
887859,888182,1151.699951171875,996.2999877929688
888210,888380,1190.699951171875,992.2999877929688
888429,888646,1239.800048828125,944.5
888689,889096,1279.0,950.5999755859375
889116,889375,1281.800048828125,936.0
889419,889631,1242.4000244140625,916.7999877929688
889675,889990,1193.0,899.2999877929688
890017,890133,1211.800048828125,895.7000122070312
890176,890278,1170.300048828125,884.5999755859375
890303,890513,1156.300048828125,915.5
890539,890653,1179.4000244140625,937.2999877929688
890697,891985,1135.199951171875,924.7000122070312
892003,892067,1151.9000244140625,919.0999755859375
893259,893451,1211.300048828125,948.4000244140625
893482,894524,1185.199951171875,965.4000244140625
894548,894737,1187.199951171875,1011.4000244140625
894772,894928,1194.4000244140625,1043.4000244140625
894962,895138,1198.199951171875,1029.199951171875
895151,896305,1204.800048828125,1042.0
897304,897748,1224.199951171875,960.2000122070312
897769,898902,1200.0,964.2999877929688
898942,899085,1209.699951171875,1015.0
899119,899719,1224.5999755859375,1050.800048828125
899780,900261,1281.300048828125,971.5999755859375
900287,900427,1276.9000244140625,945.5
900488,900726,1251.5,996.5999755859375
900774,901032,1186.699951171875,949.0
901069,901350,1155.800048828125,941.4000244140625
901376,902379,1128.5999755859375,954.0
902408,902867,1139.199951171875,959.0999755859375
904318,905371,1204.0,957.9000244140625
905392,905613,1180.5,987.9000244140625
905647,905957,1175.300048828125,1028.800048828125
906014,906272,1256.9000244140625,972.7000122070312
906315,906420,1305.0999755859375,979.0
906459,906943,1306.5999755859375,1010.5999755859375
906973,907211,1291.300048828125,955.2000122070312
907249,907580,1289.5,922.0
907607,908783,1284.800048828125,900.7999877929688
910036,910204,1230.4000244140625,955.2000122070312
910233,910840,1192.5,966.7999877929688
910852,911220,1196.0999755859375,964.4000244140625
911278,911618,1167.699951171875,1027.9000244140625
911670,911817,1225.4000244140625,989.0999755859375
911865,912069,1219.199951171875,925.0999755859375
912111,912287,1261.0,907.4000244140625
912310,912547,1270.199951171875,914.7000122070312
912604,912963,1302.300048828125,980.2999877929688
913021,913235,1263.800048828125,1031.9000244140625
913261,914539,1285.199951171875,1031.9000244140625
915393,915656,1206.5999755859375,947.0999755859375
915690,916408,1210.4000244140625,951.7000122070312
916429,917226,1203.699951171875,959.9000244140625
917250,918207,1211.300048828125,943.7000122070312
918233,919625,1218.5999755859375,959.7000122070312
919651,920101,1223.0,967.0
920124,920657,1206.5999755859375,964.0999755859375
920708,920817,1130.5,941.9000244140625
920842,921900,1135.5999755859375,914.0999755859375
922806,924425,1193.800048828125,960.7000122070312
924466,924637,1194.300048828125,919.7999877929688
924670,924858,1177.5999755859375,904.7000122070312
924872,926111,1171.4000244140625,896.5
926139,926379,1214.0999755859375,940.4000244140625
926397,928669,1207.800048828125,962.5999755859375
928697,928914,1170.699951171875,919.9000244140625
928944,929219,1199.0,881.0999755859375
929313,929578,1248.800048828125,1008.0
929631,929835,1154.0,1006.0999755859375
929860,930057,1177.699951171875,1032.9000244140625
930081,931046,1180.9000244140625,1043.5
931067,931240,1195.800048828125,999.4000244140625
931286,931327,1223.4000244140625,937.0
931546,933623,1215.199951171875,968.0999755859375
933684,933909,1167.0,915.0999755859375
933970,934339,1261.4000244140625,904.2000122070312
934385,934638,1225.5999755859375,939.2999877929688
934662,934803,1204.0,946.2000122070312
934854,934903,1185.4000244140625,995.4000244140625
934947,935312,1186.4000244140625,1038.300048828125
935367,935598,1289.5999755859375,1022.2000122070312
935625,935803,1301.9000244140625,1000.5999755859375
935851,936081,1269.199951171875,1037.9000244140625
936117,936530,1310.0999755859375,992.2000122070312
936575,936973,1248.5999755859375,913.2000122070312
936999,937175,1272.9000244140625,889.5999755859375
937221,937578,1213.800048828125,878.2000122070312
937652,937935,1175.4000244140625,964.5
937980,939256,1124.199951171875,973.2000122070312
939285,939316,1173.9000244140625,962.0999755859375
940384,941823,1195.4000244140625,964.2000122070312
941858,942033,1220.0,995.5999755859375
942070,942376,1220.9000244140625,1040.199951171875
942440,942816,1271.699951171875,946.7999877929688
942866,943260,1203.9000244140625,957.5999755859375
943310,943483,1206.199951171875,890.0999755859375
943516,943635,1222.4000244140625,872.7999877929688
943678,943953,1187.5999755859375,913.9000244140625
943993,944136,1136.9000244140625,943.2999877929688
944178,944339,1120.199951171875,982.7000122070312
944366,944599,1151.0,1022.4000244140625
944628,945826,1135.699951171875,1026.5999755859375
946100,946748,1213.5999755859375,952.7999877929688
946758,948405,1202.800048828125,969.5999755859375
948440,949222,1227.5,960.9000244140625
949244,949561,1212.699951171875,962.2999877929688
949576,951953,1209.5,970.5999755859375
951976,952738,1227.5,980.5999755859375
952770,953076,1214.4000244140625,971.7000122070312
953143,953200,1216.4000244140625,920.2999877929688
953214,953449,1217.199951171875,963.0
953604,955556,1207.0999755859375,971.0999755859375
955604,955885,1160.5,979.4000244140625
955920,956043,1183.300048828125,990.2000122070312
956070,956315,1192.5,1029.4000244140625
956359,956575,1250.5999755859375,1038.9000244140625
956601,956834,1277.9000244140625,1036.800048828125
956868,957030,1297.800048828125,1005.2000122070312
957059,957825,1305.4000244140625,998.5999755859375
957876,958286,1209.300048828125,972.0999755859375
958438,958723,1208.5,970.0
958736,960184,1213.0999755859375,968.9000244140625
960202,960513,1194.0999755859375,969.0999755859375
960535,960780,1226.5,973.5
960799,962080,1240.800048828125,965.7000122070312
962098,964409,1216.699951171875,968.0
964450,964921,1212.0,1031.699951171875
964965,965252,1170.199951171875,963.4000244140625
965293,965595,1172.300048828125,923.2999877929688
965633,965899,1154.800048828125,892.2999877929688
965921,967196,1146.699951171875,889.5
967203,967292,1167.5,897.5999755859375
967307,967406,1193.300048828125,935.0
967637,969341,1201.9000244140625,960.0999755859375
969367,970522,1195.0999755859375,1003.5
970529,971614,1204.0,962.7000122070312
971806,972912,1193.699951171875,965.2999877929688
972936,973129,1163.5,957.7999877929688
974013,974688,1214.300048828125,956.4000244140625
974696,975181,1187.9000244140625,959.2000122070312
975210,975503,1180.0,1004.0999755859375
975536,975833,1163.199951171875,1030.5
975891,976168,1209.5999755859375,949.0
976198,976346,1247.300048828125,902.4000244140625
976380,977548,1265.699951171875,891.0999755859375
977780,980432,1206.9000244140625,959.9000244140625
980486,980684,1252.9000244140625,918.0
980719,981014,1275.800048828125,899.9000244140625
981075,981239,1145.199951171875,884.5
981283,981345,1150.0999755859375,930.0
981397,981575,1167.5999755859375,979.0
981601,981840,1181.699951171875,1008.2000122070312
981867,982008,1211.300048828125,1020.2000122070312
982034,982290,1257.699951171875,1029.4000244140625
982325,982438,1280.800048828125,1028.800048828125
982490,982750,1286.0,948.4000244140625
982790,983145,1222.5,965.5999755859375
983158,984700,1216.0,968.4000244140625
984927,986940,1210.800048828125,976.4000244140625
986965,987159,1207.0,1001.0999755859375
987211,987473,1132.4000244140625,955.7000122070312
987520,987773,1178.800048828125,1010.0
987799,988033,1161.300048828125,1034.800048828125
988060,989104,1155.699951171875,1040.199951171875
989140,989551,1217.300048828125,962.7000122070312
989739,991699,1211.0999755859375,970.5999755859375
991742,991915,1197.0,1019.5
991943,992603,1207.800048828125,1028.0999755859375
992624,992792,1207.5999755859375,965.2000122070312
993012,994927,1213.5999755859375,963.2000122070312
994955,995905,1173.199951171875,968.2999877929688
995917,996541,1182.699951171875,964.2999877929688
996553,996916,1192.0999755859375,962.0999755859375
997140,999010,1193.5999755859375,966.5
999035,999242,1200.300048828125,997.5999755859375
999266,999612,1206.4000244140625,1027.9000244140625
999671,999952,1243.0,940.0999755859375
999982,1000360,1253.300048828125,927.7999877929688
1000429,1000686,1116.5,933.0
1000730,1000965,1171.4000244140625,903.5999755859375
1000991,1001154,1194.5,881.2999877929688
1001196,1001302,1126.0999755859375,919.0999755859375
1001342,1001404,1141.5999755859375,981.7999877929688
1001441,1001668,1139.5,1007.2000122070312
1001702,1002032,1165.800048828125,1040.800048828125
1002079,1002335,1245.5999755859375,1004.5999755859375
1002368,1002536,1276.4000244140625,985.2000122070312
1002571,1003614,1305.4000244140625,991.9000244140625
1003639,1003933,1224.9000244140625,970.4000244140625
1004184,1004209,1219.199951171875,922.0999755859375
1004220,1006206,1197.800048828125,961.0
1006239,1006433,1219.4000244140625,926.7000122070312
1006458,1006704,1252.699951171875,905.7999877929688
1006762,1006889,1223.4000244140625,972.0999755859375
1006910,1007096,1210.4000244140625,1003.9000244140625
1007118,1007406,1215.0,1032.9000244140625
1007437,1007533,1188.800048828125,1044.800048828125
1007571,1007685,1220.199951171875,1050.0
1007719,1008031,1242.0,1050.9000244140625
1008077,1008101,1130.0999755859375,964.7999877929688
1008155,1008559,1143.0,958.7000122070312
1008598,1008845,1145.300048828125,918.5999755859375
1008884,1009084,1184.4000244140625,882.0999755859375
1009117,1009234,1206.5999755859375,914.2000122070312
1009303,1009563,1126.300048828125,984.7999877929688
1009599,1009777,1144.800048828125,1019.2999877929688
1009824,1009970,1210.5999755859375,1030.0999755859375
1010017,1010272,1287.5999755859375,989.0
1010309,1012055,1309.4000244140625,961.7999877929688
1012115,1012222,1215.800048828125,972.5
1012436,1013456,1220.800048828125,974.2000122070312
1013474,1014453,1214.0,976.4000244140625
1014474,1014495,1211.9000244140625,1014.0
1014519,1014746,1197.0999755859375,1037.300048828125
1014772,1015002,1177.800048828125,1050.0999755859375
1015056,1015381,1144.300048828125,969.9000244140625
1015404,1015786,1114.5999755859375,990.5
1015839,1016082,1227.4000244140625,966.5
1016127,1016228,1285.0,968.5999755859375
1016269,1017551,1304.4000244140625,945.0
1017778,1018044,1202.5,967.4000244140625
1018076,1019904,1217.5999755859375,968.4000244140625
1019933,1020195,1183.0999755859375,995.2999877929688
1020232,1020466,1192.699951171875,1040.5999755859375
1020512,1020668,1256.0999755859375,1039.5999755859375
1020723,1020925,1287.699951171875,967.2000122070312
