noise,visibility,distance,n_fixation,searcher
0.05,3.0,6.874,25,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,11,random
0.05,3.0,6.874,13,random
0.05,3.0,6.874,3,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,10,random
0.05,3.0,6.874,15,random
0.05,3.0,6.874,14,random
0.05,3.0,6.874,26,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,25,random
0.05,3.0,6.874,26,random
0.05,3.0,6.874,19,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,29,random
0.05,3.0,6.874,29,random
0.05,3.0,6.874,13,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,29,random
0.05,3.0,6.874,19,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,15,random
0.05,3.0,6.874,22,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,20,random
0.05,3.0,6.874,28,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,27,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,21,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,21,random
0.05,3.0,6.874,18,random
0.05,3.0,6.874,30,random
0.05,3.0,6.874,20,random
0.05,3.0,6.874,21,random
0.05,3.0,6.874,16,random
0.05,3.0,6.874,22,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,11,random
0.2,3.0,6.874,25,random
0.2,3.0,6.874,18,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,18,random
0.2,3.0,6.874,7,random
0.2,3.0,6.874,11,random
0.2,3.0,6.874,15,random
0.2,3.0,6.874,26,random
0.2,3.0,6.874,20,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,14,random
0.2,3.0,6.874,12,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,18,random
0.2,3.0,6.874,21,random
0.2,3.0,6.874,15,random
0.2,3.0,6.874,5,random
0.2,3.0,6.874,13,random
0.2,3.0,6.874,9,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,7,random
0.2,3.0,6.874,12,random
0.2,3.0,6.874,20,random
0.2,3.0,6.874,7,random
0.2,3.0,6.874,25,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,8,random
0.2,3.0,6.874,24,random
0.2,3.0,6.874,14,random
0.2,3.0,6.874,5,random
0.2,3.0,6.874,7,random
0.2,3.0,6.874,30,random
0.2,3.0,6.874,21,random
0.2,3.0,6.874,11,random
0.2,3.0,6.874,9,random
0.2,3.0,6.874,17,random
0.2,3.0,6.874,10,random
0.2,3.0,6.874,8,random
0.2,3.0,6.874,12,random
0.2,3.0,6.874,30,random
0.05,3.5,6.874,16,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,21,random
0.05,3.5,6.874,3,random
0.05,3.5,6.874,21,random
0.05,3.5,6.874,20,random
0.05,3.5,6.874,27,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,15,random
0.05,3.5,6.874,19,random
0.05,3.5,6.874,12,random
0.05,3.5,6.874,14,random
0.05,3.5,6.874,11,random
0.05,3.5,6.874,16,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,15,random
0.05,3.5,6.874,10,random
0.05,3.5,6.874,13,random
0.05,3.5,6.874,6,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,15,random
0.05,3.5,6.874,9,random
0.05,3.5,6.874,14,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,12,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,16,random
0.05,3.5,6.874,12,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,24,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,25,random
0.05,3.5,6.874,24,random
0.05,3.5,6.874,21,random
0.05,3.5,6.874,18,random
0.05,3.5,6.874,21,random
0.05,3.5,6.874,20,random
0.05,3.5,6.874,17,random
0.05,3.5,6.874,16,random
0.05,3.5,6.874,30,random
0.05,3.5,6.874,13,random
0.05,3.5,6.874,15,random
0.05,3.5,6.874,19,random
0.05,3.5,6.874,25,random
0.05,3.5,6.874,30,random
0.2,3.5,6.874,6,random
0.2,3.5,6.874,12,random
0.2,3.5,6.874,12,random
0.2,3.5,6.874,21,random
0.2,3.5,6.874,9,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,14,random
0.2,3.5,6.874,6,random
0.2,3.5,6.874,9,random
0.2,3.5,6.874,26,random
0.2,3.5,6.874,27,random
0.2,3.5,6.874,15,random
0.2,3.5,6.874,13,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,17,random
0.2,3.5,6.874,27,random
0.2,3.5,6.874,20,random
0.2,3.5,6.874,3,random
0.2,3.5,6.874,17,random
0.2,3.5,6.874,27,random
0.2,3.5,6.874,12,random
0.2,3.5,6.874,14,random
0.2,3.5,6.874,28,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,4,random
0.2,3.5,6.874,12,random
0.2,3.5,6.874,3,random
0.2,3.5,6.874,10,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,10,random
0.2,3.5,6.874,11,random
0.2,3.5,6.874,28,random
0.2,3.5,6.874,9,random
0.2,3.5,6.874,4,random
0.2,3.5,6.874,12,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,13,random
0.2,3.5,6.874,9,random
0.2,3.5,6.874,30,random
0.2,3.5,6.874,16,random
0.2,3.5,6.874,14,random
0.2,3.5,6.874,12,random
0.2,3.5,6.874,13,random
0.05,4.0,6.874,10,random
0.05,4.0,6.874,29,random
0.05,4.0,6.874,27,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,17,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,3,random
0.05,4.0,6.874,29,random
0.05,4.0,6.874,7,random
0.05,4.0,6.874,3,random
0.05,4.0,6.874,15,random
0.05,4.0,6.874,11,random
0.05,4.0,6.874,11,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,10,random
0.05,4.0,6.874,23,random
0.05,4.0,6.874,9,random
0.05,4.0,6.874,7,random
0.05,4.0,6.874,6,random
0.05,4.0,6.874,16,random
0.05,4.0,6.874,24,random
0.05,4.0,6.874,8,random
0.05,4.0,6.874,18,random
0.05,4.0,6.874,10,random
0.05,4.0,6.874,15,random
0.05,4.0,6.874,18,random
0.05,4.0,6.874,28,random
0.05,4.0,6.874,10,random
0.05,4.0,6.874,8,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,2,random
0.05,4.0,6.874,14,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,18,random
0.05,4.0,6.874,6,random
0.05,4.0,6.874,12,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,8,random
0.05,4.0,6.874,8,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,23,random
0.05,4.0,6.874,20,random
0.05,4.0,6.874,30,random
0.05,4.0,6.874,13,random
0.05,4.0,6.874,16,random
0.05,4.0,6.874,16,random
0.2,4.0,6.874,7,random
0.2,4.0,6.874,28,random
0.2,4.0,6.874,23,random
0.2,4.0,6.874,14,random
0.2,4.0,6.874,5,random
0.2,4.0,6.874,12,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,13,random
0.2,4.0,6.874,29,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,27,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,10,random
0.2,4.0,6.874,21,random
0.2,4.0,6.874,10,random
0.2,4.0,6.874,23,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,7,random
0.2,4.0,6.874,7,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,12,random
0.2,4.0,6.874,11,random
0.2,4.0,6.874,15,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,19,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,14,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,13,random
0.2,4.0,6.874,27,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,13,random
0.2,4.0,6.874,26,random
0.2,4.0,6.874,16,random
0.2,4.0,6.874,10,random
0.2,4.0,6.874,18,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,13,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,8,random
0.2,4.0,6.874,7,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,21,random
0.2,4.0,6.874,30,random
0.2,4.0,6.874,16,random
0.2,4.0,6.874,11,random
0.2,4.0,6.874,17,random
0.2,4.0,6.874,11,random
0.2,4.0,6.874,11,random
0.05,5.0,6.874,3,random
0.05,5.0,6.874,22,random
0.05,5.0,6.874,17,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,4,random
0.05,5.0,6.874,10,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,10,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,27,random
0.05,5.0,6.874,20,random
0.05,5.0,6.874,18,random
0.05,5.0,6.874,15,random
0.05,5.0,6.874,13,random
0.05,5.0,6.874,13,random
0.05,5.0,6.874,7,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,6,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,21,random
0.05,5.0,6.874,2,random
0.05,5.0,6.874,19,random
0.05,5.0,6.874,12,random
0.05,5.0,6.874,4,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,18,random
0.05,5.0,6.874,17,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,7,random
0.05,5.0,6.874,29,random
0.05,5.0,6.874,16,random
0.05,5.0,6.874,18,random
0.05,5.0,6.874,13,random
0.05,5.0,6.874,17,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,12,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,7,random
0.05,5.0,6.874,16,random
0.05,5.0,6.874,18,random
0.05,5.0,6.874,17,random
0.05,5.0,6.874,19,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,30,random
0.05,5.0,6.874,16,random
0.2,5.0,6.874,18,random
0.2,5.0,6.874,8,random
0.2,5.0,6.874,8,random
0.2,5.0,6.874,7,random
0.2,5.0,6.874,23,random
0.2,5.0,6.874,7,random
0.2,5.0,6.874,10,random
0.2,5.0,6.874,23,random
0.2,5.0,6.874,7,random
0.2,5.0,6.874,14,random
0.2,5.0,6.874,30,random
0.2,5.0,6.874,30,random
0.2,5.0,6.874,11,random
0.2,5.0,6.874,10,random
0.2,5.0,6.874,30,random
0.2,5.0,6.874,23,random
0.2,5.0,6.874,28,random
0.2,5.0,6.874,23,random
0.2,5.0,6.874,15,random
0.2,5.0,6.874,7,random
0.2,5.0,6.874,4,random
0.2,5.0,6.874,21,random
0.2,5.0,6.874,9,random
0.2,5.0,6.874,17,random
0.2,5.0,6.874,7,random
0.2,5.0,6.874,14,random
0.2,5.0,6.874,28,random
0.2,5.0,6.874,27,random
0.2,5.0,6.874,24,random
0.2,5.0,6.874,6,random
0.2,5.0,6.874,13,random
0.2,5.0,6.874,25,random
0.2,5.0,6.874,21,random
0.2,5.0,6.874,15,random
0.2,5.0,6.874,30,random
0.2,5.0,6.874,13,random
0.2,5.0,6.874,30,random
0.2,5.0,6.874,28,random
0.2,5.0,6.874,19,random
0.2,5.0,6.874,20,random
0.2,5.0,6.874,30,random
0.2,5.0,6.874,30,random
0.2,5.0,6.874,18,random
0.2,5.0,6.874,14,random
0.2,5.0,6.874,14,random
0.2,5.0,6.874,30,random
0.2,5.0,6.874,23,random
0.2,5.0,6.874,4,random
0.2,5.0,6.874,11,random
0.2,5.0,6.874,18,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,11,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,29,random
0.05,6.0,6.874,5,random
0.05,6.0,6.874,3,random
0.05,6.0,6.874,18,random
0.05,6.0,6.874,8,random
0.05,6.0,6.874,17,random
0.05,6.0,6.874,24,random
0.05,6.0,6.874,4,random
0.05,6.0,6.874,10,random
0.05,6.0,6.874,20,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,8,random
0.05,6.0,6.874,16,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,11,random
0.05,6.0,6.874,4,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,15,random
0.05,6.0,6.874,19,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,17,random
0.05,6.0,6.874,24,random
0.05,6.0,6.874,11,random
0.05,6.0,6.874,20,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,16,random
0.05,6.0,6.874,8,random
0.05,6.0,6.874,12,random
0.05,6.0,6.874,8,random
0.05,6.0,6.874,21,random
0.05,6.0,6.874,15,random
0.05,6.0,6.874,6,random
0.05,6.0,6.874,19,random
0.05,6.0,6.874,15,random
0.05,6.0,6.874,21,random
0.05,6.0,6.874,9,random
0.05,6.0,6.874,22,random
0.05,6.0,6.874,6,random
0.05,6.0,6.874,17,random
0.05,6.0,6.874,22,random
0.05,6.0,6.874,4,random
0.05,6.0,6.874,12,random
0.05,6.0,6.874,20,random
0.05,6.0,6.874,30,random
0.05,6.0,6.874,27,random
0.2,6.0,6.874,12,random
0.2,6.0,6.874,21,random
0.2,6.0,6.874,13,random
0.2,6.0,6.874,16,random
0.2,6.0,6.874,14,random
0.2,6.0,6.874,20,random
0.2,6.0,6.874,8,random
0.2,6.0,6.874,11,random
0.2,6.0,6.874,30,random
0.2,6.0,6.874,10,random
0.2,6.0,6.874,17,random
0.2,6.0,6.874,9,random
0.2,6.0,6.874,19,random
0.2,6.0,6.874,30,random
0.2,6.0,6.874,17,random
0.2,6.0,6.874,12,random
0.2,6.0,6.874,13,random
0.2,6.0,6.874,5,random
0.2,6.0,6.874,6,random
0.2,6.0,6.874,30,random
0.2,6.0,6.874,19,random
0.2,6.0,6.874,11,random
0.2,6.0,6.874,6,random
0.2,6.0,6.874,10,random
0.2,6.0,6.874,16,random
0.2,6.0,6.874,14,random
0.2,6.0,6.874,5,random
0.2,6.0,6.874,17,random
0.2,6.0,6.874,8,random
0.2,6.0,6.874,14,random
0.2,6.0,6.874,16,random
0.2,6.0,6.874,14,random
0.2,6.0,6.874,20,random
0.2,6.0,6.874,11,random
0.2,6.0,6.874,26,random
0.2,6.0,6.874,24,random
0.2,6.0,6.874,7,random
0.2,6.0,6.874,30,random
0.2,6.0,6.874,28,random
0.2,6.0,6.874,27,random
0.2,6.0,6.874,16,random
0.2,6.0,6.874,22,random
0.2,6.0,6.874,26,random
0.2,6.0,6.874,21,random
0.2,6.0,6.874,8,random
0.2,6.0,6.874,30,random
0.2,6.0,6.874,9,random
0.2,6.0,6.874,5,random
0.2,6.0,6.874,6,random
0.2,6.0,6.874,16,random
0.05,7.0,6.874,9,random
0.05,7.0,6.874,9,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,23,random
0.05,7.0,6.874,25,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,11,random
0.05,7.0,6.874,24,random
0.05,7.0,6.874,23,random
0.05,7.0,6.874,20,random
0.05,7.0,6.874,5,random
0.05,7.0,6.874,18,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,25,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,21,random
0.05,7.0,6.874,20,random
0.05,7.0,6.874,23,random
0.05,7.0,6.874,18,random
0.05,7.0,6.874,28,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,16,random
0.05,7.0,6.874,2,random
0.05,7.0,6.874,20,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,8,random
0.05,7.0,6.874,24,random
0.05,7.0,6.874,28,random
0.05,7.0,6.874,12,random
0.05,7.0,6.874,24,random
0.05,7.0,6.874,21,random
0.05,7.0,6.874,22,random
0.05,7.0,6.874,25,random
0.05,7.0,6.874,8,random
0.05,7.0,6.874,11,random
0.05,7.0,6.874,14,random
0.05,7.0,6.874,15,random
0.05,7.0,6.874,18,random
0.05,7.0,6.874,11,random
0.05,7.0,6.874,30,random
0.05,7.0,6.874,28,random
0.05,7.0,6.874,4,random
0.05,7.0,6.874,13,random
0.05,7.0,6.874,9,random
0.05,7.0,6.874,20,random
0.05,7.0,6.874,13,random
0.2,7.0,6.874,4,random
0.2,7.0,6.874,19,random
0.2,7.0,6.874,6,random
0.2,7.0,6.874,27,random
0.2,7.0,6.874,19,random
0.2,7.0,6.874,7,random
0.2,7.0,6.874,6,random
0.2,7.0,6.874,4,random
0.2,7.0,6.874,10,random
0.2,7.0,6.874,13,random
0.2,7.0,6.874,3,random
0.2,7.0,6.874,18,random
0.2,7.0,6.874,9,random
0.2,7.0,6.874,8,random
0.2,7.0,6.874,3,random
0.2,7.0,6.874,14,random
0.2,7.0,6.874,12,random
0.2,7.0,6.874,11,random
0.2,7.0,6.874,23,random
0.2,7.0,6.874,16,random
0.2,7.0,6.874,15,random
0.2,7.0,6.874,21,random
0.2,7.0,6.874,12,random
0.2,7.0,6.874,9,random
0.2,7.0,6.874,10,random
0.2,7.0,6.874,11,random
0.2,7.0,6.874,19,random
0.2,7.0,6.874,9,random
0.2,7.0,6.874,5,random
0.2,7.0,6.874,20,random
0.2,7.0,6.874,14,random
0.2,7.0,6.874,3,random
0.2,7.0,6.874,7,random
0.2,7.0,6.874,18,random
0.2,7.0,6.874,14,random
0.2,7.0,6.874,26,random
0.2,7.0,6.874,13,random
0.2,7.0,6.874,11,random
0.2,7.0,6.874,18,random
0.2,7.0,6.874,13,random
0.2,7.0,6.874,7,random
0.2,7.0,6.874,30,random
0.2,7.0,6.874,13,random
0.2,7.0,6.874,19,random
0.2,7.0,6.874,24,random
0.2,7.0,6.874,10,random
0.2,7.0,6.874,21,random
0.2,7.0,6.874,3,random
0.2,7.0,6.874,10,random
0.2,7.0,6.874,25,random
0.05,3.0,5.408,30,random
0.05,3.0,5.408,14,random
0.05,3.0,5.408,13,random
0.05,3.0,5.408,9,random
0.05,3.0,5.408,20,random
0.05,3.0,5.408,15,random
0.05,3.0,5.408,19,random
0.05,3.0,5.408,17,random
0.05,3.0,5.408,30,random
0.05,3.0,5.408,16,random
0.05,3.0,5.408,12,random
0.05,3.0,5.408,30,random
0.05,3.0,5.408,14,random
0.05,3.0,5.408,27,random
0.05,3.0,5.408,19,random
0.05,3.0,5.408,6,random
0.05,3.0,5.408,22,random
0.05,3.0,5.408,9,random
0.05,3.0,5.408,23,random
0.05,3.0,5.408,14,random
0.05,3.0,5.408,29,random
0.05,3.0,5.408,22,random
0.05,3.0,5.408,6,random
0.05,3.0,5.408,6,random
0.05,3.0,5.408,17,random
0.05,3.0,5.408,20,random
0.05,3.0,5.408,13,random
0.05,3.0,5.408,26,random
0.05,3.0,5.408,27,random
0.05,3.0,5.408,30,random
0.05,3.0,5.408,30,random
0.05,3.0,5.408,30,random
0.05,3.0,5.408,19,random
0.05,3.0,5.408,13,random
0.05,3.0,5.408,5,random
0.05,3.0,5.408,17,random
0.05,3.0,5.408,11,random
0.05,3.0,5.408,27,random
0.05,3.0,5.408,15,random
0.05,3.0,5.408,24,random
0.05,3.0,5.408,22,random
0.05,3.0,5.408,23,random
0.05,3.0,5.408,24,random
0.05,3.0,5.408,28,random
0.05,3.0,5.408,18,random
0.05,3.0,5.408,30,random
0.05,3.0,5.408,14,random
0.05,3.0,5.408,9,random
0.05,3.0,5.408,21,random
0.05,3.0,5.408,28,random
0.2,3.0,5.408,20,random
0.2,3.0,5.408,25,random
0.2,3.0,5.408,17,random
0.2,3.0,5.408,22,random
0.2,3.0,5.408,10,random
0.2,3.0,5.408,19,random
0.2,3.0,5.408,14,random
0.2,3.0,5.408,15,random
0.2,3.0,5.408,23,random
0.2,3.0,5.408,15,random
0.2,3.0,5.408,13,random
0.2,3.0,5.408,9,random
0.2,3.0,5.408,17,random
0.2,3.0,5.408,11,random
0.2,3.0,5.408,17,random
0.2,3.0,5.408,6,random
0.2,3.0,5.408,13,random
0.2,3.0,5.408,26,random
0.2,3.0,5.408,30,random
0.2,3.0,5.408,26,random
0.2,3.0,5.408,30,random
0.2,3.0,5.408,17,random
0.2,3.0,5.408,30,random
0.2,3.0,5.408,24,random
0.2,3.0,5.408,30,random
0.2,3.0,5.408,30,random
0.2,3.0,5.408,7,random
0.2,3.0,5.408,9,random
0.2,3.0,5.408,22,random
0.2,3.0,5.408,25,random
0.2,3.0,5.408,13,random
0.2,3.0,5.408,24,random
0.2,3.0,5.408,15,random
0.2,3.0,5.408,8,random
0.2,3.0,5.408,11,random
0.2,3.0,5.408,20,random
0.2,3.0,5.408,14,random
0.2,3.0,5.408,21,random
0.2,3.0,5.408,13,random
0.2,3.0,5.408,30,random
0.2,3.0,5.408,18,random
0.2,3.0,5.408,13,random
0.2,3.0,5.408,12,random
0.2,3.0,5.408,20,random
0.2,3.0,5.408,9,random
0.2,3.0,5.408,22,random
0.2,3.0,5.408,30,random
0.2,3.0,5.408,18,random
0.2,3.0,5.408,9,random
0.2,3.0,5.408,21,random
0.05,3.5,5.408,30,random
0.05,3.5,5.408,13,random
0.05,3.5,5.408,30,random
0.05,3.5,5.408,26,random
0.05,3.5,5.408,30,random
0.05,3.5,5.408,24,random
0.05,3.5,5.408,21,random
0.05,3.5,5.408,11,random
0.05,3.5,5.408,15,random
0.05,3.5,5.408,9,random
0.05,3.5,5.408,9,random
0.05,3.5,5.408,4,random
0.05,3.5,5.408,8,random
0.05,3.5,5.408,13,random
0.05,3.5,5.408,10,random
0.05,3.5,5.408,24,random
0.05,3.5,5.408,9,random
0.05,3.5,5.408,30,random
0.05,3.5,5.408,12,random
0.05,3.5,5.408,26,random
0.05,3.5,5.408,15,random
0.05,3.5,5.408,28,random
0.05,3.5,5.408,19,random
0.05,3.5,5.408,6,random
0.05,3.5,5.408,27,random
0.05,3.5,5.408,30,random
0.05,3.5,5.408,9,random
0.05,3.5,5.408,21,random
0.05,3.5,5.408,12,random
0.05,3.5,5.408,18,random
0.05,3.5,5.408,29,random
0.05,3.5,5.408,21,random
0.05,3.5,5.408,15,random
0.05,3.5,5.408,18,random
0.05,3.5,5.408,28,random
0.05,3.5,5.408,8,random
0.05,3.5,5.408,30,random
0.05,3.5,5.408,30,random
0.05,3.5,5.408,21,random
0.05,3.5,5.408,17,random
0.05,3.5,5.408,6,random
0.05,3.5,5.408,16,random
0.05,3.5,5.408,8,random
0.05,3.5,5.408,23,random
0.05,3.5,5.408,23,random
0.05,3.5,5.408,7,random
0.05,3.5,5.408,14,random
0.05,3.5,5.408,30,random
0.05,3.5,5.408,19,random
0.05,3.5,5.408,27,random
0.2,3.5,5.408,30,random
0.2,3.5,5.408,16,random
0.2,3.5,5.408,23,random
0.2,3.5,5.408,11,random
0.2,3.5,5.408,7,random
0.2,3.5,5.408,10,random
0.2,3.5,5.408,10,random
0.2,3.5,5.408,10,random
0.2,3.5,5.408,7,random
0.2,3.5,5.408,7,random
0.2,3.5,5.408,21,random
0.2,3.5,5.408,30,random
0.2,3.5,5.408,8,random
0.2,3.5,5.408,21,random
0.2,3.5,5.408,16,random
0.2,3.5,5.408,6,random
0.2,3.5,5.408,26,random
0.2,3.5,5.408,6,random
0.2,3.5,5.408,9,random
0.2,3.5,5.408,16,random
0.2,3.5,5.408,3,random
0.2,3.5,5.408,10,random
0.2,3.5,5.408,19,random
0.2,3.5,5.408,6,random
0.2,3.5,5.408,30,random
0.2,3.5,5.408,8,random
0.2,3.5,5.408,3,random
0.2,3.5,5.408,18,random
0.2,3.5,5.408,29,random
0.2,3.5,5.408,7,random
0.2,3.5,5.408,19,random
0.2,3.5,5.408,11,random
0.2,3.5,5.408,30,random
0.2,3.5,5.408,25,random
0.2,3.5,5.408,23,random
0.2,3.5,5.408,15,random
0.2,3.5,5.408,21,random
0.2,3.5,5.408,9,random
0.2,3.5,5.408,8,random
0.2,3.5,5.408,20,random
0.2,3.5,5.408,28,random
0.2,3.5,5.408,10,random
0.2,3.5,5.408,14,random
0.2,3.5,5.408,6,random
0.2,3.5,5.408,8,random
0.2,3.5,5.408,17,random
0.2,3.5,5.408,30,random
0.2,3.5,5.408,22,random
0.2,3.5,5.408,12,random
0.2,3.5,5.408,9,random
0.05,4.0,5.408,12,random
0.05,4.0,5.408,8,random
0.05,4.0,5.408,10,random
0.05,4.0,5.408,12,random
0.05,4.0,5.408,11,random
0.05,4.0,5.408,22,random
0.05,4.0,5.408,8,random
0.05,4.0,5.408,18,random
0.05,4.0,5.408,12,random
0.05,4.0,5.408,16,random
0.05,4.0,5.408,12,random
0.05,4.0,5.408,17,random
0.05,4.0,5.408,3,random
0.05,4.0,5.408,10,random
0.05,4.0,5.408,10,random
0.05,4.0,5.408,13,random
0.05,4.0,5.408,23,random
0.05,4.0,5.408,12,random
0.05,4.0,5.408,17,random
0.05,4.0,5.408,26,random
0.05,4.0,5.408,9,random
0.05,4.0,5.408,19,random
0.05,4.0,5.408,3,random
0.05,4.0,5.408,16,random
0.05,4.0,5.408,16,random
0.05,4.0,5.408,24,random
0.05,4.0,5.408,15,random
0.05,4.0,5.408,10,random
0.05,4.0,5.408,10,random
0.05,4.0,5.408,16,random
0.05,4.0,5.408,23,random
0.05,4.0,5.408,30,random
0.05,4.0,5.408,30,random
0.05,4.0,5.408,7,random
0.05,4.0,5.408,25,random
0.05,4.0,5.408,16,random
0.05,4.0,5.408,23,random
0.05,4.0,5.408,19,random
0.05,4.0,5.408,26,random
0.05,4.0,5.408,16,random
0.05,4.0,5.408,14,random
0.05,4.0,5.408,16,random
0.05,4.0,5.408,30,random
0.05,4.0,5.408,30,random
0.05,4.0,5.408,9,random
0.05,4.0,5.408,30,random
0.05,4.0,5.408,8,random
0.05,4.0,5.408,12,random
0.05,4.0,5.408,15,random
0.05,4.0,5.408,11,random
0.2,4.0,5.408,10,random
0.2,4.0,5.408,10,random
0.2,4.0,5.408,15,random
0.2,4.0,5.408,8,random
0.2,4.0,5.408,7,random
0.2,4.0,5.408,6,random
0.2,4.0,5.408,6,random
0.2,4.0,5.408,7,random
0.2,4.0,5.408,22,random
0.2,4.0,5.408,10,random
0.2,4.0,5.408,13,random
0.2,4.0,5.408,12,random
0.2,4.0,5.408,14,random
0.2,4.0,5.408,23,random
0.2,4.0,5.408,14,random
0.2,4.0,5.408,9,random
0.2,4.0,5.408,4,random
0.2,4.0,5.408,8,random
0.2,4.0,5.408,9,random
0.2,4.0,5.408,10,random
0.2,4.0,5.408,9,random
0.2,4.0,5.408,7,random
0.2,4.0,5.408,15,random
